Id,Label,timeset,paper,authors,iv,country,year,game,community,indegree,outdegree,Degree
10.3758/bf03328771,Oskamp,,https://data.cooperationdatabank.org/id/ENG01839,Oskamp,Partner(s)' strategies-related independent variables,USA,1970,Prisoner's Dilemma Game,133,0,3,3
10.1016/j.beproc.2015.04.009,"Arfer, Rachlin, Safin",,https://data.cooperationdatabank.org/id/ENG02085,"Arfer, Rachlin, Safin","PDG-related independent variables, Partner(s)' strategies-related independent variables",USA,2014,Prisoner's Dilemma Game,37,0,5,5
10.1037/h0031683,"Douglas, Knox",,https://data.cooperationdatabank.org/id/ENG01366,"Douglas, Knox",Incentives-related independent variables,CAN,1968,Prisoner's Dilemma Game,133,5,12,17
10.1037/h0025720,"Kayatani, Wilson",,https://data.cooperationdatabank.org/id/ENG02568,"Kayatani, Wilson","Ethnicity-related independent variables, Identification-related independent variables",USA,1967,Prisoner's Dilemma Game,133,12,6,18
10.1177/014616727800400125,Grush,,https://data.cooperationdatabank.org/id/ENG01038,Grush,Reputation-related independent variables,USA,1978,Prisoner's Dilemma Game,110,0,0,0
10.4284/0038-4038-2012.067,"Joffily, Masclet, Noussair, Villeval",,https://data.cooperationdatabank.org/id/ENG01240,"Joffily, Masclet, Noussair, Villeval",Punishment-related independent variables,FRA,2014,Public Goods Game,17,3,21,24
10.1038/415137a,"Fehr, Gächter",,https://data.cooperationdatabank.org/id/ENG00841,"Fehr, Gächter",Punishment-related independent variables,CHE,2001,Public Goods Game,17,244,1,245
10.1177/002200277401800405,"Deutsch, Garner",,https://data.cooperationdatabank.org/id/ENG00963,"Deutsch, Garner","Framing-related independent variables, Motivational Orientation-related independent variables",USA,1974,Prisoner's Dilemma Game,133,4,3,7
10.2139/ssrn.580481,"Chaudhuri, Graziano, Maitra",,https://data.cooperationdatabank.org/id/ENG00475,"Chaudhuri, Graziano, Maitra",Communication-related independent variables,"IND, NZL, USA",2004,Public Goods Game,111,0,0,0
10.1177/0190272514546757,"Komiya, Kuwabara, Vogt, Watabe",,https://data.cooperationdatabank.org/id/ENG01437,"Komiya, Kuwabara, Vogt, Watabe","Ethnicity-related independent variables, Personality-related independent variables","JPN, USA",2014,Prisoner's Dilemma Game,137,0,6,6
10.3389/fpsyg.2017.00596,"Barreda-Tarrazona, Jaramillo-Gutiérrez, Pavan, Sabater-Grande",,https://data.cooperationdatabank.org/id/ENG00150,"Barreda-Tarrazona, Jaramillo-Gutiérrez, Pavan, Sabater-Grande","Game Duration-related independent variables, Personality-related independent variables",ESP,2014,Prisoner's Dilemma Game,132,0,12,12
10.1016/j.jpubeco.2009.01.005,"List, Shogren, Spencer, Swallow",,https://data.cooperationdatabank.org/id/ENG02262,"List, Shogren, Spencer, Swallow",Institution  -related independent variables,USA,2001,Public Goods Game,131,6,5,11
10.1016/j.socec.2006.12.011,"Grossman, Shanley",,https://data.cooperationdatabank.org/id/ENG02181,"Grossman, Shanley","Framing-related independent variables, Period-related independent variables",USA,2007,Public Goods Game,131,2,3,5
10.1177/1368430202005004004,"De Cremer, van Dijk",,https://data.cooperationdatabank.org/id/ENG00636,"De Cremer, van Dijk","Criticality-related independent variables, Power-related independent variables",NLD,2001,Public Goods Game,23,12,16,28
10.1093/sf/70.1.107,"Sell,Wilson",,https://data.cooperationdatabank.org/id/ENG02161,"Sell,Wilson","Feedback-related independent variables, Gender-related independent variables",USA,1991,Public Goods Game,131,35,13,48
10.3389/fnbeh.2015.00033,"CÃ¡rdenas, Mantilla",,https://data.cooperationdatabank.org/id/ENG00421,"CÃ¡rdenas, Mantilla",Intergroup Competition -related independent variables,COL,2012,Public Goods Game,137,3,15,18
10.1177/0022002700044005007,"Bornstein, Goren",,https://data.cooperationdatabank.org/id/ENG01006,"Bornstein, Goren",Communication-related independent variables,ISR,2000,Other,134,6,11,17
10.1016/j.ecolecon.2008.01.015,Vollan,,https://data.cooperationdatabank.org/id/ENG02506,Vollan,"Communication-related independent variables, Institutional Choice-related independent variables, Punishment-related independent variables, Reward-related independent variables","NAM, ZAF",2006,Resource Dilemma,137,3,7,10
10.1016/j.joep.2006.06.008,"Tan, Zizzo",,https://data.cooperationdatabank.org/id/ENG02653,"Tan, Zizzo","Ethnicity-related independent variables, PDG-related independent variables","DEU, GBR",2004,Prisoner's Dilemma Game,112,0,0,0
10.1016/j.econlet.2007.04.008,"Noussair, Soo",,https://data.cooperationdatabank.org/id/ENG01804,"Noussair, Soo",PGG-related independent variables,USA,2006,Public Goods Game,131,1,7,8
10.1016/0022-1031(87)90035-7,"Dalton, Holton, Hong, Hoyle, Insko, Landry, Pinkley, Ruffin, Slim, Thibaut",,https://data.cooperationdatabank.org/id/ENG01186,"Dalton, Holton, Hong, Hoyle, Insko, Landry, Pinkley, Ruffin, Slim, Thibaut","Gender-related independent variables, Group Size-related independent variables, Intergroup Competition -related independent variables",USA,1986,Prisoner's Dilemma Game,134,24,5,29
10.2202/1538-0645.1460,"Carpenter, Seki",,https://data.cooperationdatabank.org/id/ENG00439,"Carpenter, Seki",Education-related independent variables,JPN,2005,Public Goods Game,17,4,5,9
10.2466/pr0.1974.34.3c.1075,"Fisher, Hogan, Morrison",,https://data.cooperationdatabank.org/id/ENG01148,"Fisher, Hogan, Morrison","Partner(s)' strategies-related independent variables, Punishment-related independent variables, Reward-related independent variables",USA,1974,Prisoner's Dilemma Game,133,1,5,6
10.1080/00223980.1969.10543087,"Phelan, Richardson",,https://data.cooperationdatabank.org/id/ENG01906,"Phelan, Richardson","Partner(s)' strategies-related independent variables, Personality-related independent variables",USA,1969,Prisoner's Dilemma Game,133,1,1,2
10.1002/bdm.729,"Locey, Rachlin",,https://data.cooperationdatabank.org/id/ENG01524,"Locey, Rachlin",Period-related independent variables,USA,2012,Prisoner's Dilemma Game,37,2,12,14
10.1521/soco.21.3.167.25339,"Bohner, Brown, Croizet, Fournet, Payne",,https://data.cooperationdatabank.org/id/ENG00347,"Bohner, Brown, Croizet, Fournet, Payne",Priming-related independent variables,GBR,2003,Prisoner's Dilemma Game,23,0,3,3
10.1177/0146167291176003,"Drigotas, Graetz, Insko, Schopler, Smith",,https://data.cooperationdatabank.org/id/ENG02134,"Drigotas, Graetz, Insko, Schopler, Smith","Framing-related independent variables, Gender-related independent variables, Group Size-related independent variables, Intergroup Competition -related independent variables",USA,1991,Prisoner's Dilemma Game,134,13,6,19
10.1177/104649649903000401,"Lodewijkx, Rabbie, Syroit, Visser, Wildschut",,https://data.cooperationdatabank.org/id/ENG01530,"Lodewijkx, Rabbie, Syroit, Visser, Wildschut",Group Size-related independent variables,NLD,1999,Prisoner's Dilemma Game,134,3,10,13
10.1016/j.drugalcdep.2006.07.007,"Bickel, Buchhalter, Gatchalian, Yi",,https://data.cooperationdatabank.org/id/ENG02632,"Bickel, Buchhalter, Gatchalian, Yi",Personality-related independent variables,USA,2006,Prisoner's Dilemma Game,37,1,2,3
10.1108/IJSE-04-2015-0109,"Billinger, Isola, Rosenbaum, Twerefou",,https://data.cooperationdatabank.org/id/ENG02062,"Billinger, Isola, Rosenbaum, Twerefou",Ethnicity-related independent variables,"GHA, NGA",2013,Public Goods Game,131,0,16,16
10.1016/j.obhdp.2006.01.002,"Arend, Phelan, Seale",,https://data.cooperationdatabank.org/id/ENG02149,"Arend, Phelan, Seale",Game Duration-related independent variables,USA,2004,Other,132,0,8,8
10.1111/j.1559-1816.2008.00421.x,"Jackson, Mulford, Svedsäter",,https://data.cooperationdatabank.org/id/ENG01746,"Jackson, Mulford, Svedsäter","Communication-related independent variables, Identification-related independent variables",GBR,2008,Prisoner's Dilemma Game,23,1,17,18
10.2307/2297903,"Palfrey, Rosenthal",,https://data.cooperationdatabank.org/id/ENG01862,"Palfrey, Rosenthal","Game Duration-related independent variables, Group Size-related independent variables, Step-level PGG-related independent variables",USA,1992,Public Goods Game,132,16,10,26
10.1037/h0082799,Swingle,,https://data.cooperationdatabank.org/id/ENG02334,Swingle,"Identification-related independent variables, Reputation-related independent variables",CAN,1968,Prisoner's Dilemma Game,133,1,7,8
10.1006/jesp.1993.1001,"Wilke, van Dijk",,https://data.cooperationdatabank.org/id/ENG02445,"Wilke, van Dijk",Power-related independent variables,NLD,1991,Public Goods Game,23,20,0,20
10.1016/j.ecolecon.2011.01.023,"Bougherara, Denant-Boemont, Masclet",,https://data.cooperationdatabank.org/id/ENG00302,"Bougherara, Denant-Boemont, Masclet","Framing-related independent variables, Game Type-related independent variables, Step-level PGG-related independent variables",FRA,2010,Public Goods Game,131,3,15,18
10.1002/sres.2194,"Fleiß, Leopold-Wildburger",,https://data.cooperationdatabank.org/id/ENG00881,"Fleiß, Leopold-Wildburger",Behavior in the game-related independent variables,AUS,2012,Prisoner's Dilemma Game,37,0,7,7
10.1037/0022-3514.62.2.238,"Enzle, Harvey, Wright",,https://data.cooperationdatabank.org/id/ENG00792,"Enzle, Harvey, Wright","Gender-related independent variables, Intergroup Competition -related independent variables, Partner(s)' strategies-related independent variables",CAN,1990,Prisoner's Dilemma Game,23,1,0,1
10.1177/1368430211402102,"Klapwijk, Van Lange, Van Munster",,https://data.cooperationdatabank.org/id/ENG02469,"Klapwijk, Van Lange, Van Munster","Personality-related independent variables, Shadow of the Future-related independent variables",NLD,2010,Prisoner's Dilemma Game,23,3,12,15
10.1007/s10683-006-7052-9,Barclay,,https://data.cooperationdatabank.org/id/ENG00142,Barclay,"Game Type-related independent variables, Gender-related independent variables, Perception of the partner(s)-related independent variables, Period-related independent variables, Personality-related independent variables, Punishment-related independent variables",CAN,2005,Public Goods Game,113,0,0,0
10.3758/bf03331018,"Gahagan, Hiester, Lesnick, Tedeschi",,https://data.cooperationdatabank.org/id/ENG02368,"Gahagan, Hiester, Lesnick, Tedeschi",Gender-related independent variables,USA,1968,Prisoner's Dilemma Game,133,0,5,5
10.1037/npe0000010,"Fontaine, Kanazawa",,https://data.cooperationdatabank.org/id/ENG01281,"Fontaine, Kanazawa","Gender-related independent variables, Personality-related independent variables",GBR,2013,Prisoner's Dilemma Game,137,2,9,11
10.1002/ejsp.556,"De Cremer, Stouten, van Dijk",,https://data.cooperationdatabank.org/id/ENG02305,"De Cremer, Stouten, van Dijk","Personality-related independent variables, Power-related independent variables",NLD,2007,Public Goods Game,23,1,14,15
10.2130/jjesp.29.123,SATO,,https://data.cooperationdatabank.org/id/ENG02111,SATO,"Feedback-related independent variables, Personality-related independent variables",JPN,1999,Public Goods Game,23,0,9,9
10.1080/02699931.2012.689757,"Allen-Crooks, Chadwick, Ellett, Stevens, Wildschut",,https://data.cooperationdatabank.org/id/ENG00768,"Allen-Crooks, Chadwick, Ellett, Stevens, Wildschut","Partner type-related independent variables, Personality-related independent variables, State Trust-related independent variables",GBR,2011,Prisoner's Dilemma Game,134,0,2,2
10.1177/1368430215612225,"Meleady, Seger",,https://data.cooperationdatabank.org/id/ENG01660,"Meleady, Seger","Gender-related independent variables, Identification-related independent variables, Personality-related independent variables","IND, USA",2015,Prisoner's Dilemma Game,23,0,5,5
10.1007/978-3-319-34111-8_7,"Hoey, Jung, Morgan, Schröder, Wolf",,https://data.cooperationdatabank.org/id/ENG01259,"Hoey, Jung, Morgan, Schröder, Wolf",Partner(s)' strategies-related independent variables,CAN,2016,Prisoner's Dilemma Game,114,0,0,0
10.1080/00224545.1972.9918608,"Clement, Scinto, Sistrunk",,https://data.cooperationdatabank.org/id/ENG02144,"Clement, Scinto, Sistrunk","Framing-related independent variables, Motivational Orientation-related independent variables",USA,1971,Prisoner's Dilemma Game,115,0,0,0
10.1145/587107.587110,"Bradner, Mark",,https://data.cooperationdatabank.org/id/ENG00314,"Bradner, Mark",Period-related independent variables,ESP,2007,Public Goods Game,116,0,0,0
10.1002/bdm.1880,"Atanasov, Kunreuther",,https://data.cooperationdatabank.org/id/ENG00099,"Atanasov, Kunreuther","Expectations-related independent variables, Group Size-related independent variables, Intergroup Competition -related independent variables",USA,2015,Prisoner's Dilemma Game,134,0,3,3
10.1006/jesp.1995.1026,"De Dreu,Yzerbyt,Leyens",,https://data.cooperationdatabank.org/id/ENG00656,"De Dreu,Yzerbyt,Leyens",Game Type-related independent variables,NLD,1994,Prisoner's Dilemma Game,23,4,0,4
10.1177/002234336600300304,Lumsden,,https://data.cooperationdatabank.org/id/ENG01561,Lumsden,Gender-related independent variables,NOR,1966,Prisoner's Dilemma Game,133,0,2,2
10.1007/BF02856471,"Brazil, Currey, Gaertner, Insko, Kilpatrick, Riggins, Schopler, Smith",,https://data.cooperationdatabank.org/id/ENG02132,"Brazil, Currey, Gaertner, Insko, Kilpatrick, Riggins, Schopler, Smith","Group Size-related independent variables, Intergroup Competition -related independent variables",USA,1994,Prisoner's Dilemma Game,134,3,8,11
10.1111/gbb.12234,"Binder, Feng, Haroon, Lori, Rilling, Waldman",,https://data.cooperationdatabank.org/id/ENG00853,"Binder, Feng, Haroon, Lori, Rilling, Waldman","Gender-related independent variables, Partner type-related independent variables",USA,2015,Prisoner's Dilemma Game,37,1,9,10
10.1006/jesp.1993.1011,"Chan, Komorita, Parks",,https://data.cooperationdatabank.org/id/ENG01383,"Chan, Komorita, Parks","PGG-related independent variables, Partner(s)' strategies-related independent variables",USA,1992,Public Goods Game,23,11,0,11
10.1080/0022250x.1997.9990204,"Raub, Snijders",,https://data.cooperationdatabank.org/id/ENG02002,"Raub, Snijders","Framing-related independent variables, Period-related independent variables, Personality-related independent variables",NLD,1997,Prisoner's Dilemma Game,132,0,2,2
10.2139/ssrn.2123243,"Coakley, Dreber, Haque, Kane, Nowak, Rand",,https://data.cooperationdatabank.org/id/ENG01973,"Coakley, Dreber, Haque, Kane, Nowak, Rand","Priming-related independent variables, Social Capital-related independent variables",GBR,2013,Prisoner's Dilemma Game,17,2,14,16
10.3758/s13423-012-0224-z,"Glöckner, Hilbig",,https://data.cooperationdatabank.org/id/ENG00979,"Glöckner, Hilbig","PDG-related independent variables, Personality-related independent variables",DEU,2012,Prisoner's Dilemma Game,132,4,11,15
10.1016/j.jpubeco.2010.10.004,"Mengel, Peeters",,https://data.cooperationdatabank.org/id/ENG01664,"Mengel, Peeters",Matching-related independent variables,NLD,2009,Public Goods Game,131,3,9,12
10.1007/s10640-010-9452-8,Cardenas,,https://data.cooperationdatabank.org/id/ENG00419,Cardenas,"Communication-related independent variables, Punishment-related independent variables",COL,2004,Public Goods Game,137,0,11,11
10.1002/job.2128,"Kniffin, Schulze, Wansink, Yan",,https://data.cooperationdatabank.org/id/ENG01362,"Kniffin, Schulze, Wansink, Yan","Emotions-related independent variables, Period-related independent variables",USA,2015,Public Goods Game,131,0,5,5
10.1007/s10683-009-9214-z,"Carpenter, Matthews",,https://data.cooperationdatabank.org/id/ENG00437,"Carpenter, Matthews",Punishment-related independent variables,USA,2003,Public Goods Game,17,15,21,36
10.1016/s0921-8009(01)00285-3,"Cardenas, Stranlund, Willis",,https://data.cooperationdatabank.org/id/ENG00428,"Cardenas, Stranlund, Willis","Communication-related independent variables, PGG-related independent variables",COL,2001,Public Goods Game,137,1,0,1
